wealthy	1.5	1.0247	[1, 2, 1, 4, 1, 0, 2, 1, 2, 1]
weapon	-1.2	0.87178	[0, -2, -2, -1, 0, -2, -1, -2, 0, -2]
weaponed	-1.4	0.91652	[-2, -2, -3, -1, -1, 0, 0, -2, -1, -2]
weaponless	0.1	1.13578	[2, -1, 0, 0, -1, 1, -1, 0, 2, -1]
weaponry	-0.9	0.7	[-2, -2, 0, -1, 0, -1, -1, -1, 0, -1]
weapons	-1.9	0.9434	[-2, -1, -2, -2, -1, -3, -3, -3, -2, 0]
weary	-1.1	1.13578	[-2, -1, -2, -3, 0, -1, -1, -2, 0, 1]
weep	-2.7	0.9	[-2, -4, -4, -3, -3, -3, -3, -2, -1, -2]
weeper	-1.9	0.53852	[-2, -2, -2, -3, -1, -1, -2, -2, -2, -2]
weepers	-1.1	1.13578	[-2, -2, -1, -2, -1, 1, -2, 1, -1, -2]
weepie	-0.4	0.91652	[0, 1, -1, 0, -1, -2, 0, -1, -1, 1]
weepier	-1.8	0.87178	[-3, -3, -2, -1, -2, -2, -2, 0, -1, -2]
weepies	-1.6	0.8	[-2, -3, -2, -1, -1, -2, -2, 0, -1, -2]
weepiest	-2.4	0.91652	[-4, -2, -2, -2, -2, -1, -2, -2, -4, -3]
weeping	-1.9	0.9434	[-2, -2, -1, -1, -1, -1, -4, -2, -2, -3]
weepings	-1.9	0.9434	[-2, -2, -3, 0, -1, -2, -2, -3, -1, -3]
weeps	-1.4	1.35647	[-2, -3, -1, -2, -1, -3, 1, -2, 1, -2]
weepy	-1.3	1.55242	[-2, -3, -1, -2, 2, -3, -1, -2, 1, -2]
weird	-0.7	0.64031	[-1, 0, 0, -1, -1, -1, 0, 0, -2, -1]
weirder	-0.5	0.80623	[1, -1, -1, -1, -1, 1, -1, -1, 0, -1]
weirdest	-0.9	1.22066	[-2, 0, -2, -1, -1, -1, -3, 1, 1, -1]
weirdie	-1.3	0.45826	[-1, -2, -1, -2, -1, -1, -2, -1, -1, -1]
weirdies	-1.0	0.63246	[0, -1, -1, -1, -1, 0, -2, -2, -1, -1]
weirdly	-1.2	0.74833	[0, -1, -1, -2, -3, -1, -1, -1, -1, -1]
weirdness	-0.9	1.64012	[-3, -2, -1, -1, 2, -1, 1, -3, 1, -2]
weirdnesses	-0.7	1.00499	[-1, -2, 0, -1, -2, 1, -1, -1, -1, 1]
weirdo	-1.8	0.6	[-2, -2, -2, -2, -2, -2, -1, -1, -3, -1]
weirdoes	-1.3	0.64031	[-2, -1, -2, -1, -1, -2, -1, 0, -1, -2]
weirdos	-1.1	0.9434	[-1, -1, -1, -2, 1, -3, -1, -1, -1, -1]
weirds	-0.6	0.4899	[-1, -1, -1, 0, -1, 0, 0, -1, 0, -1]
weirdy	-0.9	0.83066	[-1, -1, 0, 0, -1, 0, -2, -2, 0, -2]
welcome	2.0	0.63246	[1, 3, 2, 1, 2, 2, 2, 2, 3, 2]
welcomed	1.4	0.4899	[1, 1, 2, 2, 1, 2, 1, 2, 1, 1]
welcomely	1.9	0.53852	[2, 2, 2, 2, 1, 3, 2, 1, 2, 2]
welcomeness	2.0	0.89443	[2, 3, 1, 2, 3, 0, 2, 3, 2, 2]
welcomer	1.4	0.4899	[1, 1, 2, 2, 2, 2, 1, 1, 1, 1]
welcomers	1.9	0.7	[2, 2, 3, 2, 2, 1, 1, 3, 1, 2]
welcomes	1.7	0.78102	[1, 1, 2, 2, 3, 3, 1, 2, 1, 1]
welcoming	1.9	0.7	[2, 2, 1, 1, 2, 2, 2, 3, 3, 1]
well	1.1	1.04403	[0, 0, 2, 0, 2, 0, 1, 1, 3, 2]
welladay	0.3	1.18743	[2, -2, 0, 0, -1, 1, 0, 1, 2, 0]
wellaway	-0.8	1.98997	[3, -2, -3, -3, -1, -2, 1, -2, -1, 2]
wellborn	1.8	0.74833	[2, 1, 2, 1, 2, 2, 1, 3, 1, 3]
welldoer	2.5	0.67082	[2, 2, 2, 3, 2, 3, 4, 3, 2, 2]
welldoers	1.6	0.8	[3, 1, 1, 0, 2, 1, 2, 2, 2, 2]
welled	0.4	0.8	[0, 0, 2, 0, 0, 0, 0, 0, 2, 0]
wellhead	0.1	0.3	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
wellheads	0.5	0.92195	[0, 2, 0, 2, -1, 0, 1, 1, 0, 0]
wellhole	-0.1	0.3	[0, 0, 0, -1, 0, 0, 0, 0, 0, 0]
wellies	0.4	0.4899	[0, 1, 0, 0, 0, 1, 0, 0, 1, 1]
welling	1.6	0.8	[2, 0, 1, 2, 2, 1, 3, 2, 2, 1]
wellness	1.9	0.9434	[1, 2, 2, 1, 2, 1, 1, 3, 4, 2]
wells	1.0	1.0	[2, 0, 3, 0, 1, 0, 2, 1, 1, 0]
wellsite	0.5	0.67082	[0, 0, 1, 2, 0, 0, 0, 0, 1, 1]
wellspring	1.5	0.92195	[3, 1, 1, 1, 0, 2, 2, 3, 1, 1]
wellsprings	1.4	0.8	[1, 0, 0, 2, 2, 2, 1, 2, 2, 2]
welly	0.2	0.4	[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]
wept	-2.0	1.09545	[-3, -2, -3, -3, -1, -3, 0, -1, -1, -3]
whimsical	0.3	1.61555	[2, 1, 1, 2, -1, 1, -3, -2, 1, 1]
whine	-1.5	1.11803	[-1, -4, -1, -1, -1, -3, 0, -2, -1, -1]
whined	-0.9	1.04403	[-2, -1, -2, -1, -1, -1, -2, 1, 1, -1]
whiner	-1.2	0.4	[-1, -2, -1, -1, -1, -2, -1, -1, -1, -1]
whiners	-0.6	1.95959	[-2, 0, -2, -2, 4, 1, 1, -2, -2, -2]
whines	-1.8	0.6	[-2, -2, -2, -1, -2, -2, -3, -1, -2, -1]
whiney	-1.3	0.45826	[-1, -2, -1, -1, -1, -2, -2, -1, -1, -1]
whining	-0.9	1.51327	[-3, 0, -1, -1, -3, -1, 1, 2, -2, -1]
whitewash	0.1	0.7	[-1, 0, 1, -1, 0, 0, 0, 1, 1, 0]
whore	-3.3	0.64031	[-4, -4, -3, -2, -3, -4, -3, -3, -4, -3]
whored	-2.8	0.87178	[-2, -3, -4, -2, -2, -3, -4, -4, -2, -2]
whoredom	-2.1	2.02237	[-4, -2, -4, -3, -3, -3, -4, -1, 2, 1]
whoredoms	-2.4	1.11355	[-1, -3, 0, -3, -2, -3, -3, -4, -2, -3]
whorehouse	-1.1	2.11896	[-2, -2, -2, 3, 3, -3, -3, -2, -1, -2]
whorehouses	-1.9	1.92094	[-4, -3, -4, -3, 0, 0, -3, 2, -1, -3]
whoremaster	-1.9	1.22066	[-1, -3, -3, -2, -1, -3, 0, 0, -3, -3]
whoremasters	-1.5	1.85742	[-3, -1, -1, -4, -2, 2, -1, 1, -2, -4]
whoremonger	-2.6	0.91652	[-3, -1, -3, -3, -3, -3, -3, -1, -4, -2]
whoremongers	-2.0	1.78885	[-4, -3, 0, -3, -3, -3, -3, 1, 1, -3]
whores	-3.0	1.0	[-3, -3, -4, -2, -1, -3, -4, -4, -2, -4]
whoreson	-2.2	1.46969	[-2, -3, -4, -4, -3, -1, -1, 1, -3, -2]
whoresons	-2.5	1.20416	[-3, -3, -2, -2, 0, -4, -3, -1, -3, -4]
wicked	-2.4	0.8	[-3, -4, -3, -3, -2, -2, -2, -1, -2, -2]
wickeder	-2.2	1.32665	[-2, -3, -1, -4, 1, -3, -3, -3, -2, -2]
wickedest	-2.9	1.04403	[-3, -1, -3, -3, -3, -3, -1, -4, -4, -4]
wickedly	-2.1	0.83066	[-2, -2, -1, -3, -2, -3, -1, -3, -1, -3]
wickedness	-2.1	0.83066	[-2, -1, -2, -2, -3, -1, -2, -4, -2, -2]
wickednesses	-2.2	1.16619	[-1, -2, -4, -2, -3, -1, -3, -4, -1, -1]
widowed	-2.1	1.22066	[0, -4, -2, -4, -3, -2, -2, -2, -1, -1]
willingness	1.1	0.7	[0, 2, 1, 1, 2, 2, 1, 0, 1, 1]
wimp	-1.4	1.28062	[-2, -3, -1, -2, -1, -2, -2, -1, 2, -2]
wimpier	-1.0	1.18322	[-1, -2, -2, -1, -2, 0, 1, -2, 1, -2]
wimpiest	-0.9	1.22066	[-3, -1, -2, -1, -2, -1, 1, 1, 0, -1]
wimpiness	-1.2	0.9798	[1, -1, -3, -1, -2, -1, -1, -1, -2, -1]
wimpish	-1.6	0.4899	[-2, -1, -2, -1, -2, -2, -1, -2, -2, -1]
wimpishness	-0.2	1.249	[-3, -1, 0, -1, -1, 1, 1, 1, 1, 0]
wimple	-0.2	0.74833	[0, -1, 0, 0, 0, 0, -2, 0, 0, 1]
wimples	-0.3	0.78102	[-2, 0, 0, 0, 0, -1, 0, -1, 1, 0]
wimps	-1.0	1.18322	[-2, -2, -1, -1, 0, -2, -2, 1, -2, 1]
wimpy	-0.9	1.04403	[-2, -1, -1, -1, -1, -2, -1, 1, -2, 1]
win	2.8	0.87178	[3, 2, 4, 3, 2, 4, 3, 1, 3, 3]
winnable	1.8	0.6	[3, 2, 2, 2, 2, 1, 1, 1, 2, 2]
winned	1.8	0.6	[2, 2, 2, 2, 1, 2, 1, 1, 3, 2]
winner	2.8	0.87178	[2, 2, 2, 3, 4, 2, 3, 4, 2, 4]
winners	2.1	1.44568	[3, 3, 2, 3, 3, 2, 2, -2, 3, 2]
winning	2.4	0.4899	[2, 3, 3, 2, 2, 2, 3, 3, 2, 2]
winningly	2.3	1.48661	[1, 3, 4, 3, 3, 1, 2, 3, -1, 4]
winnings	2.5	0.92195	[3, 4, 3, 2, 2, 3, 1, 1, 3, 3]
winnow	-0.3	1.00499	[0, -1, 0, -2, 1, 1, -2, 0, 0, 0]
winnower	-0.1	0.3	[0, 0, 0, 0, 0, -1, 0, 0, 0, 0]
winnowers	-0.2	0.6	[0, 0, 0, 0, 0, 0, 0, 0, -2, 0]
winnowing	-0.1	0.53852	[0, 0, -1, 0, 0, 0, 0, 1, -1, 0]
winnows	-0.2	0.4	[0, 0, -1, -1, 0, 0, 0, 0, 0, 0]
wins	2.7	0.78102	[2, 2, 3, 3, 4, 4, 3, 2, 2, 2]
wisdom	2.4	0.66332	[2, 3, 4, 2, 3, 2, 2, 2, 2, 2]
wise	2.1	0.83066	[2, 3, 1, 4, 2, 2, 1, 2, 2, 2]
wiseacre	-1.2	1.16619	[-2, -1, -2, -2, -2, -1, -2, 1, 1, -2]
wiseacres	-0.1	0.9434	[-2, 1, 0, -1, 0, 1, 1, -1, 0, 0]
wiseass	-1.8	0.6	[-2, -2, -1, -1, -2, -2, -3, -2, -1, -2]
wiseasses	-1.5	1.36015	[-1, -2, 2, -2, -1, -3, -2, -3, -1, -2]
wisecrack	-0.1	1.22066	[-1, -1, -1, -2, 2, 1, -1, 1, 1, 0]
wisecracked	-0.5	0.92195	[1, 1, -1, -1, 0, -1, -2, 0, -1, -1]
wisecracker	-0.1	0.7	[-1, 1, -1, -1, 0, 0, 0, 0, 1, 0]
wisecrackers	0.1	1.04403	[-1, 0, 1, 1, 0, 2, 1, -1, -1, -1]
wisecracking	-0.6	0.4899	[0, 0, -1, 0, -1, 0, -1, -1, -1, -1]
wisecracks	-0.3	1.55242	[1, 2, -1, 2, -3, 0, 0, -2, -1, -1]
wised	1.5	0.67082	[2, 2, 2, 1, 1, 2, 0, 1, 2, 2]
wiseguys	0.3	1.9	[4, -1, 1, -1, 1, 2, 2, -2, -2, -1]
wiselier	0.9	1.3	[1, 2, 2, -2, 0, 1, 3, 1, 0, 1]
wiseliest	1.6	1.49666	[1, 4, 2, 2, 1, 2, 2, 3, -2, 1]
wisely	1.8	0.6	[1, 2, 3, 2, 1, 2, 2, 1, 2, 2]
wiseness	1.9	0.7	[2, 3, 2, 2, 3, 1, 1, 1, 2, 2]
wisenheimer	-1.0	1.18322	[-1, 1, -1, -1, -1, 0, -1, -3, 0, -3]
wisenheimers	-1.4	0.91652	[-3, -3, -2, -1, -1, -1, 0, -1, -1, -1]
wisents	0.4	0.91652	[0, 0, 0, 0, 1, 0, 0, 0, 3, 0]
wiser	1.2	0.87178	[1, 3, 0, 1, 1, 2, 0, 2, 1, 1]
wises	1.3	1.48661	[3, 3, 2, -2, 2, 0, 0, 2, 2, 1]
wisest	2.1	1.51327	[1, 3, 3, 3, 3, 2, 2, 3, -2, 3]
wisewomen	1.3	0.9	[2, 2, 0, 0, 2, 0, 1, 2, 2, 2]
wish	1.7	1.1	[2, 1, 1, 0, 2, 1, 3, 2, 4, 1]
wishes	0.6	0.8	[0, 0, 1, 0, 1, 0, 2, 0, 2, 0]
wishing	0.9	0.7	[2, 1, 1, 0, 0, 0, 1, 1, 2, 1]
witch	-1.5	0.80623	[-1, -2, -2, -1, -3, 0, -2, -2, -1, -1]
withdrawal	0.1	1.57797	[1, -1, 0, -2, -2, 2, -1, 1, 0, 3]
woe	-1.8	0.6	[-3, -2, -2, -2, -1, -1, -2, -1, -2, -2]
woebegone	-2.6	0.66332	[-3, -2, -3, -2, -2, -4, -3, -2, -2, -3]
woebegoneness	-1.1	1.37477	[-3, 0, -1, 1, -1, -4, 0, -1, -1, -1]
woeful	-1.9	0.83066	[-1, -2, -2, -1, -3, -3, -1, -2, -1, -3]
woefully	-1.7	1.48661	[-1, -3, -2, 1, -3, -3, -2, -2, 1, -3]
woefulness	-2.1	0.7	[-3, -2, -2, -1, -2, -3, -3, -1, -2, -2]
woes	-1.9	0.83066	[-2, -2, -2, -1, -2, -3, -3, 0, -2, -2]
woesome	-1.2	1.6	[-2, -3, -2, -1, 0, 3, -2, -2, -1, -2]
won	2.7	0.9	[3, 4, 2, 2, 2, 4, 4, 2, 2, 2]
wonderful	2.7	0.78102	[2, 3, 3, 2, 4, 2, 2, 3, 4, 2]
wonderfully	2.9	0.83066	[1, 3, 3, 4, 3, 2, 3, 3, 4, 3]
wonderfulness	2.9	0.53852	[3, 2, 3, 3, 3, 3, 3, 2, 4, 3]
woo	2.1	1.37477	[4, 2, 1, 3, 2, 2, -1, 2, 2, 4]
woohoo	2.3	1.1	[3, 3, 1, 4, 4, 2, 1, 1, 2, 2]
woot	1.8	1.07703	[2, 0, 2, 2, 2, 2, 0, 4, 2, 2]
worn	-1.2	0.4	[-1, -1, -1, -1, -1, -1, -2, -1, -2, -1]
worried	-1.2	0.74833	[-1, -1, -1, -1, -1, -2, -3, 0, -1, -1]
worriedly	-2.0	0.44721	[-2, -2, -3, -2, -2, -2, -2, -1, -2, -2]
worrier	-1.8	0.6	[-2, -2, -1, -2, -1, -3, -2, -2, -1, -2]
worriers	-1.7	0.45826	[-2, -1, -2, -2, -2, -2, -1, -2, -1, -2]
worries	-1.8	0.6	[-2, -2, -1, -2, -1, -2, -2, -3, -1, -2]
worriment	-1.5	0.67082	[-1, -2, -1, -1, -1, -2, -1, -3, -1, -2]
worriments	-1.9	0.7	[-2, -1, -2, -3, -1, -2, -3, -1, -2, -2]
worrisome	-1.7	0.64031	[-1, -1, -1, -2, -1, -2, -3, -2, -2, -2]
worrisomely	-2.0	0.63246	[-1, -2, -1, -2, -2, -3, -2, -2, -3, -2]
worrisomeness	-1.9	0.53852	[-2, -2, -3, -1, -2, -2, -2, -1, -2, -2]
worrit	-2.1	0.53852	[-2, -2, -1, -2, -2, -3, -3, -2, -2, -2]
worrits	-1.2	0.9798	[-1, -2, -2, -1, 0, 0, -1, -3, 0, -2]
worry	-1.9	0.7	[-2, -3, -1, -3, -1, -2, -1, -2, -2, -2]
worrying	-1.4	0.66332	[-2, -1, -2, -2, -1, 0, -1, -1, -2, -2]
worrywart	-1.8	0.9798	[-2, -2, -2, -1, -1, -1, -1, -3, -1, -4]
worrywarts	-1.5	0.5	[-2, -1, -2, -2, -2, -1, -1, -1, -2, -1]
worse	-2.1	0.83066	[-2, -2, -1, -3, -4, -2, -1, -2, -2, -2]
worsen	-2.3	0.78102	[-4, -3, -1, -2, -2, -2, -2, -3, -2, -2]
worsened	-1.9	1.22066	[-2, -2, -2, -1, -2, -2, -4, 1, -3, -2]
worsening	-2.0	0.44721	[-2, -3, -2, -2, -2, -2, -1, -2, -2, -2]
worsens	-2.1	0.53852	[-2, -2, -2, -2, -1, -2, -2, -3, -3, -2]
worser	-2.0	0.89443	[-2, -2, -4, -1, -2, -2, -2, -3, -1, -1]
worship	1.2	1.07703	[1, 0, 0, 1, 3, 0, 2, 3, 1, 1]
worshiped	2.4	1.0198	[1, 2, 4, 3, 4, 1, 2, 3, 2, 2]
worshiper	1.0	1.0	[0, 0, 2, 3, 0, 2, 1, 1, 1, 0]
worshipers	0.9	0.83066	[0, 0, 0, 2, 1, 1, 1, 2, 2, 0]
worshipful	0.7	1.00499	[1, -1, 3, 1, 1, 1, 0, 0, 0, 1]
worshipfully	1.1	1.3	[0, 0, 0, 1, 3, 0, 3, 3, 1, 0]
worshipfulness	1.6	0.8	[3, 1, 2, 2, 1, 1, 3, 1, 1, 1]
worshiping	1.0	1.18322	[0, 3, 0, 3, 0, 1, 1, 2, 0, 0]
worshipless	-0.6	1.0198	[0, -1, -3, -1, -1, -1, 0, 0, 0, 1]
worshipped	2.7	0.78102	[3, 2, 3, 3, 1, 4, 2, 3, 3, 3]
worshipper	0.6	0.66332	[1, 1, 0, 0, 1, 0, 0, 2, 1, 0]
worshippers	0.8	0.87178	[0, 1, 0, 0, 3, 1, 1, 1, 0, 1]
worshipping	1.6	1.28062	[1, 3, 3, 3, 0, 3, 1, 0, 2, 0]
worships	1.4	1.11355	[2, 0, 1, 3, 2, 1, 0, 3, 2, 0]
worst	-3.1	1.04403	[-4, -4, -3, -1, -3, -4, -2, -2, -4, -4]
worth	0.9	0.9434	[0, 0, 1, 1, 2, 1, 1, 3, 0, 0]
worthless	-1.9	1.13578	[-3, -1, -3, -4, -1, -3, -1, -1, -1, -1]
worthwhile	1.4	0.4899	[1, 1, 1, 2, 1, 1, 2, 1, 2, 2]
worthy	1.9	0.53852	[2, 2, 2, 1, 1, 2, 2, 2, 3, 2]
wow	2.8	0.9798	[2, 3, 2, 4, 4, 3, 3, 2, 1, 4]
wowed	2.6	0.8	[3, 3, 4, 3, 2, 1, 3, 3, 2, 2]
wowing	2.5	0.67082	[2, 2, 3, 3, 2, 3, 4, 2, 2, 2]
wows	2.0	1.61245	[2, 3, 3, 3, 2, 1, -2, 1, 4, 3]
wowser	-1.1	2.02237	[-3, 3, 0, 2, -2, -1, -3, -2, -2, -3]
wowsers	1.0	2.14476	[0, -2, 4, 2, 3, 0, 1, 2, -3, 3]
wrathful	-2.7	0.64031	[-3, -2, -2, -3, -3, -2, -4, -2, -3, -3]
wreck	-1.9	0.7	[-1, -2, -3, -3, -2, -2, -2, -1, -1, -2]
wrong	-2.1	1.04403	[-2, -2, -2, -2, -4, -4, -1, -1, -1, -2]
wronged	-1.9	0.53852	[-2, -2, -2, -2, -2, -1, -3, -2, -2, -1]
Всевишній	1
Господь	1
Христовий	1
аборт	-1
абсурд	-1
абсурдний	-1
абсурдно	-1
аварійний	-1
аварія	-2
авіаудар	-2
автентичний	1
автомат	-1
автоматний	-2
авторитетний	1
агітка	-1
агонія	-1
агресія	-1
агресивний	-1
адаптований	1
адекватний	1
адекватно	1
ажурний	1
акторський	1
акуратний	1
алкаш	-2
алкоголізм	-1
алогічний	-1
альтруїстичний	1
амбітний	1
амбіція	1
амністія	1
аморальний	-1
аморфний	-1
ангельський	1
аномальний	-1
анти	-1
антиамериканський	-1
антигромадський	-1
антигуманний	-1
антидержавний	-2
антиконституційний	-1
антинаркотичний	1
антинародний	-1
антинауковий	-1
антирадянський	-1
антисанітарний	-1
антисеміт	-1
антисемітський	-2
антисоціальний	-1
антитерористичний	1
антиутопія	-1
антихристиянський	-1
апатичний	-2
апетитний	1
аплодисменти	1
апокаліптичний	-1
арешт	-1
арматура	-2
аромат	1
артилерист	-1
артистичний	1
асоціальний	-2
атакувати	-1
афганський	-1
ахінея	-1
багатий	1
багатовимірний	1
багатогранний	1
багатодітний	1
багатомільйонний	-1
багатообіцяючий	1
багатофункціональність	1
багно	-2
бадьорий	1
бажаний	1
байдуже	-1
байдужість	-1
байдужий	-2
балаканина	-1
балакучий	-1
балалайка	-1
балувати	1
банальність	-1
банально	-1
банда	-1
бандит	-2
бандитський	-1
бандформування	-1
бандюга	-2
бандюк	-2
банкрут	-1
банкрутство	-1
барвистий	1
бароко	1
бароковий	1
батьківський	1
безальтернативний	-1
безбожний	-1
безвідповідальність	-2
безвідповідальний	-1
безвинний	-2
безвихідний	-1
безвихідь	-1
безвольний	-1
безглуздість	-2
безглуздий	-2
безглуздо	-1
безгрішний	1
безгрошовий	-1
бездарність	-2
бездарний	-2
бездіяльність	-1
бездіяти	-1
бездоганний	1
бездоганно	2
бездумний	-2
бездумно	-1
безжалісний	-1
безжальний	-2
безжально	-2
безжурний	2
беззавітний	1
беззаконний	-1
беззаконня	-1
беззахисний	-1
беззмістовний	-1
беззубий	-2
безідейний	-1
безініціативний	-1
безкарність	-1
безкарний	-2
безкомпромісний	-1
безконтрольний	-1
безкорисливий	1
безлад	-1
безладний	-1
безмежний	1
безнадійний	-1
безнадія	-1
безодня	-1
безпека	1
безперебійний	1
безперервний	-1
безперечний	1
безперспективний	-1
безпечний	1
безпечно	2
безпідставний	-1
безповоротний	-1
безпокійний	-1
безпомічний	-2
безпорадний	-2
безправний	-2
безпритульний	-1
безпрограшний	1
безпросвітний	-2
безпутний	-1
безрадісний	-1
безрезультатний	-1
безробіття	-1
безрозсудний	-1
безсердечний	-1
безславний	-2
безсмачний	-1
безсмертний	2
безсовісний	-2
безсоромний	-2
безстрашний	1
безсумнівний	1
безтактовний	-1
безталанний	-1
безтолковий	-2
безтурботний	1
безумний	-2
безумовний	1
безумство	-1
безуспішний	-1
безхмарний	1
безхребетний	-1
безцеремонний	-1
безцільний	-1
безцінний	2
безчесний	-1
безчуттєвий	-1
бентежити	-1
біда	-1
бідність	-1
бідний	-2
бідно	-1
бідолашний	-2
біженець	-1
бійка	-1
бійня	-2
білосніжний	2
біс	-2
бісексуал	-1
бидло	-2
битва	-1
бити	-2
битися	-1
благий	2
благовихований	1
благоговійний	1
благодать	1
благодійність	1
благодійний	1
благодійник	1
благозвучний	1
благополучний	2
благополучно	1
благополуччя	2
благородний	1
благородство	2
благорозумний	1
благословенний	1
благословити	2
благословляти	1
благосний	1
благотворний	1
благоустрій	1
благочестивий	1
блаженний	2
блаженство	1
блакитний	1
блакить	1
блатний	-2
бліднути	-1
ближній	1
близький	1
блиск	2
блискучий	2
блищати	1
блокада	-1
блокадний	-1
блокуватися	-1
блукати	-2
блювати	-1
блювотиння	-2
блюзнірство	-2
блядство	-2
бляклий	-1
богатирський	1
богиня	1
богобоязливий	-1
боговгодно	1
богомерзенний	-2
богословський	1
божевілля	-1
божественний	1
божество	1
божеський	1
болісний	-2
болісно	-1
боліти	-2
болючий	-2
бомба	-2
бомбардувальник	-1
бомбардування	-1
бомбити	-1
бомбування	-1
борг	-1
борговий	-1
борець	1
боягуз	-2
боягузливість	-2
боягузливий	-2
боягузтво	-1
боязкуватий	-1
боязнь	-1
боятися	-2
брак	-2
браконьєр	-2
бракувати	-1
бранка	-2
братовбивчий	-1
братський	1
браття	1
брехати	-1
брехливий	-2
брехня	-1
бродяга	-1
броньований	1
бруд	-1
брудний	-2
бруднити	-1
брутальний	-2
брязкати	-2
бувалий	1
буйний	-2
букет	1
булька	-2
бунт	-2
бунтівник	-1
бунтувати	-1
буржуазія	-1
буржуй	-1
буркотливий	-1
бухати	-2
бюрократ	-1
бюрократія	-1
бюрократизм	-2
в'язаний	1
в'язень	-1
в'язниця	-2
в'ялий	-1
важкий	1
важковиліковний	-2
важкувато	-1
валити	-2
валитися	-2
вандал	-2
вандалізм	-2
варварський	-1
ваххабіт	-1
вбивати	-2
вбивство	-1
вбивця	-2
вбивчий	-1
вбитий	-2
вбогий	-2
вважати	-1
ввічливість	1
ввічливий	1
вгадувати	1
вгамовуватися	-2
вдалий	1
вдало	1
вдаритися	-2
вдержатися	-2
вдосконалення	1
вдосконалюватися	1
вдячність	2
вдячний	1
везучий	1
велелюбний	1
великомасштабний	2
великорос	-1
великоруський	1
великосвітський	-1
величезний	1
величний	1
вельмишановний	1
венеричний	-1
верескливий	-1
верещати	-2
верзтися	-2
верховний	1
веселий	1
веселитися	1
ветхий	-1
вечір	1
вечірка	1
взаємний	1
взаємовигідний	1
взаємоприйнятний	1
відбування	-1
відбувати	-1
відбудовувати	1
відвага	1
відважний	2
відганяти	-2
відгороджувати	-2
відданість	1
відділок	-2
відкат	-2
відкидати	-1
відкритість	1
відкушувати	-1
відмінний	1
відмінниця	1
відмивання	-1
відмовитися	-2
відмовляти	-1
відмовлятися	-1
відмовний	-1
відморозок	-2
відновлення	1
відновлювальний	1
відновлювати	1
відображати	1
відраза	-1
відреставрований	1
відрізати	-1
відринутий	-1
відродження	1
відроджувати	2
відроджуватися	1
відродити	2
відрубувати	-1
відсахнутися	-2
відсвяткувати	1
відсіч	1
відсидка	-2
відставати	-1
відсторонення	-1
відстороняти	-1
відторгнення	-1
відтяти	-2
відхилення	-1
відхиляти	-1
відхожий	-1
відчай	-2
відштовхнути	-1
відщепенець	-2
війна	-1
вільнодумний	1
вірність	2
віроломний	-2
вірусний	-1
вітальний	1
вітати	2
вітатися	1
вічний	1
віщий	1
вибачення	1
вибух	-2
вибухати	-2
вибухівка	-2
виверт	-2
вивчення	1
вигадливий	1
вигадувати	-1
вигідніший	1
вигідний	1
вигідно	1
вигнавши	-2
вигнанець	-1
вигнання	-2
вигнати	-2
вигода	1
виграш	2
вигрібати	-1
видавлювати	-2
видалений	-2
видаляти	-1
видворяти	-1
видовищний	1
вижити	-2
визвольний	1
визначний	1
виїдати	-2
викидати	-1
викинути	-2
викорінення	1
викорінити	-2
використати	1
викрадати	-1
викрадач	-1
викрадення	-1
викривач	-1
викрити	-2
викурювати	-1
вилучення	-1
виляти	-1
вимагати	-1
вимивати	-2
вимирання	-1
вимирати	-2
винагородити	1
винищувати	-1
винність	-1
винний	-2
винуватий	-1
випалювати	-2
випереджати	1
виправдання	-1
виправдатися	1
виправдувальний	1
виразка	-2
виразковий	-1
виразний	1
вирізати	-2
вирізняти	1
вириватися	-2
вироджуватися	-1
виродок	-1
вирок	-2
виростити	1
виручати	1
висадка	-1
виселення	-2
висміювати	-2
виснаження	-1
виснажливий	-1
високий	1
високоефективний	1
висококваліфікований	2
висококласний	2
високоміцний	1
високоморальний	1
високооплачуваний	1
високоосвічений	1
високоповажний	1
високопродуктивний	1
високопрофесійний	1
високотехнологічний	1
високоточний	1
високохудожній	1
високоякісний	2
вистежувати	-2
вистражданий	1
вистрілювати	-1
витік	-1
витісняти	-1
витонченість	2
витончений	2
витончено	1
витрата	-1
витратити	-1
витратний	-2
витривалий	1
витягнути	-2
вихваляти	-2
вихлюпуватися	-2
вишуканий	1
вкинути	-2
вкрасти	-2
вкусити	-2
властивий	1
вмирати	-1
вовтузіння	-2
вогневий	-1
вогник	1
воістину	1
волати	-2
воловий	-2
волонтер	1
вольовий	1
ворог	-2
ворожий	-1
ворушитися	-2
воскресіння	1
впарювати	-1
впевненість	1
впевнений	1
впевнено	1
впертий	-1
впливовий	1
впровадження	1
вражати	1
вражаючий	1
врегулювання	1
врівноваженість	1
вриватися	-2
врода	1
вродливий	1
всебічний	1
всеблагий	1
вселенський	1
всемогутній	1
всеосяжний	1
всеохоплюючий	1
всепереможний	1
всеросійський	1
всміхатися	1
втеча	-1
втікати	-2
втілити	1
втілитися	1
втілювати	1
втішати	1
втома	-1
втомлюватися	-1
вторгатися	-1
вторгнення	-1
вторгнутися	-2
втрата	-1
втратити	-1
втрачений	1
втричі	-1
втручання	-1
втручатися	-1
втягнути	-2
втягувати	-2
вузьколобий	-1
вціліти	1
вчинений	-2
вчинити	-2
